ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEP_REPAY_STATUS,AUG_REPAY_STATUS,JUL_REPAY_STATUS,JUN_REPAY_STATUS,MAY_REPAY_STATUS,APR_REPAY_STATUS,SEP_BILL_AMT,AUG_BILL_AMT,JUL_BILL_AMT,JUN_BILL_AMT,MAY_BILL_AMT,APR_BILL_AMT,SEP_PAY_AMT,AUG_PAY_AMT,JUL_PAY_AMT,JUN_PAY_AMT,MAY_PAY_AMT,APR_PAY_AMT,default.payment.next.month,AGE_GROUP,EDUCATION_LEVEL,MARRIAGE_DESC,LIMIT_BIN,PAY_RATIO_SEP,PAY_RATIO_AUG,PAY_RATIO_JUL,PAY_RATIO_JUN,PAY_RATIO_MAY,UTIL_SEP,UTIL_AUG,UTIL_JUL,UTIL_JUN,UTIL_MAY,UTIL_APR,UTIL_AVG,UTIL_MAX,UTIL_MIN,UTIL_STD,MONTHS_NO_PAYMENT,BILL_GROWTH_RATIO,UTIL_TREND,PAY_TREND
27509,180000.0,1,2,1,57,0,0,0,0,0,0,182329.0,177183.0,177694.0,127051.0,128562.0,129128.0,9000.0,7000.0,5000.0,5000.0,10000.0,5000.0,0,Adults,University,Married,Q3,0.05079494082389394,0.03939356421713733,0.03935427505489921,0.03889174094989188,0.07744253763707329,1.0129388888888888,0.98435,0.9871888888888889,0.7058388888888889,0.7142333333333334,0.7173777777777778,0.8536546296296298,1.0129388888888888,0.7058388888888889,0.15501182206674646,0,1.4120020444829937,0.29556111111111105,-0.026647596813179346
27510,50000.0,1,3,2,51,2,2,0,0,0,0,51264.0,48695.0,32617.0,18834.0,15810.0,15786.0,68.0,1510.0,1724.0,0.0,366.0,1455.0,1,Adults,High School,Single,Q1,0.0013964472738474175,0.046294876904681606,0.09153658277583095,0.0,0.023185100722158875,1.02528,0.9739,0.65234,0.37668,0.3162,0.31572,0.61002,1.02528,0.31572,0.3268120996536083,0,3.2474344355758267,0.70956,-0.021788653448311456
27511,70000.0,1,2,2,62,6,5,4,3,2,0,112202.0,103834.0,95609.0,86494.0,79359.0,74937.0,0.0,0.0,0.0,0.0,2150.0,2511.0,0,Adults,University,Single,Q2,0.0,0.0,0.0,0.0,0.028690766910871798,1.6028857142857142,1.483342857142857,1.3658428571428571,1.2356285714285715,1.1337,1.0705285714285715,1.3153214285714285,1.6028857142857142,1.0705285714285715,0.2062705365904353,0,1.4972843855505291,0.5323571428571428,-0.028690766910871798
27512,20000.0,1,2,1,55,0,0,2,0,0,2,10301.0,12871.0,12374.0,13392.0,14938.0,14557.0,2750.0,0.0,1231.0,1777.0,0.0,4859.0,1,Adults,University,Married,Q1,0.21365861238443012,0.0,0.0919205495818399,0.11895836122640246,0.0,0.51505,0.64355,0.6187,0.6696,0.7469,0.72785,0.6536083333333333,0.7469,0.51505,0.08365293429800695,0,0.7076320670467816,-0.2128,0.21365861238443012
27513,330000.0,1,2,1,48,-1,-1,-1,-1,0,0,933.0,12663.0,10151.0,60841.0,41945.0,21183.0,12701.0,10183.0,62619.0,1945.0,1183.0,115647.0,0,Adults,University,Married,Q5,1.0030008686725105,1.0031523987784454,1.029223714271626,0.04637024675169865,0.05584666949912666,0.0028272727272727273,0.038372727272727274,0.03076060606060606,0.18436666666666668,0.1271060606060606,0.06419090909090909,0.07460404040404041,0.18436666666666668,0.0028272727272727273,0.06826359017437893,0,0.044044752867865744,-0.06136363636363636,0.9471541991733838
27514,330000.0,1,3,1,57,-2,-2,-2,-2,-2,-2,3524.0,262.0,248.0,784.0,220.0,256.0,300.0,250.0,800.0,300.0,300.0,200.0,0,Adults,High School,Married,Q5,1.1450381679389312,1.0080645161290323,1.0204081632653061,1.3636363636363635,1.171875,0.01067878787878788,0.0007939393939393939,0.0007515151515151515,0.0023757575757575758,0.0006666666666666666,0.0007757575757575758,0.0026737373737373738,0.01067878787878788,0.0006666666666666666,0.003975647479382238,0,13.765625,0.009903030303030304,-0.026836832061068794
27515,320000.0,1,1,1,51,-2,-2,-2,-2,-2,-2,1834.0,556.0,1622.0,7728.0,5781.0,3896.0,556.0,1622.0,7762.0,5781.0,3896.0,2182.0,0,Adults,Graduate School,Married,Q5,1.0,1.0,1.004399585921325,1.0,1.0,0.00573125,0.0017375,0.00506875,0.02415,0.018065625,0.012175,0.011154687500000001,0.02415,0.0017375,0.008634998224431636,0,0.4707392197125257,-0.00644375,0.0
27516,140000.0,1,3,1,59,-1,-1,-1,-1,-1,-1,2859.0,3447.0,0.0,2061.0,0.0,3035.0,3447.0,0.0,2061.0,0.0,3035.0,2302.0,0,Adults,High School,Married,Q3,1.0,,1.0,,1.0,0.020421428571428573,0.024621428571428572,0.0,0.014721428571428571,0.0,0.02167857142857143,0.013573809523809524,0.024621428571428572,0.0,0.010994913171383324,2,0.9420098846787479,-0.001257142857142856,0.0
27517,20000.0,1,2,1,55,0,0,0,0,0,0,15793.0,16823.0,17848.0,27843.0,19352.0,19938.0,1300.0,1302.0,1320.0,1137.0,1000.0,510.0,0,Adults,University,Married,Q1,0.07727515900850027,0.07294935006723442,0.04740868440900765,0.05875361719718892,0.05015548199418196,0.78965,0.84115,0.8924,1.39215,0.9676,0.9969,0.9799749999999999,1.39215,0.78965,0.21609867826990523,0,0.7921055271341157,-0.20725000000000005,0.027119677014318305
27518,70000.0,1,3,1,53,-1,-1,-1,2,0,0,712.0,712.0,862.0,862.0,862.0,862.0,712.0,862.0,712.0,712.0,712.0,712.0,0,Adults,High School,Married,Q2,1.0,1.0,0.8259860788863109,0.8259860788863109,0.8259860788863109,0.01017142857142857,0.01017142857142857,0.012314285714285715,0.012314285714285715,0.012314285714285715,0.012314285714285715,0.0116,0.012314285714285715,0.01017142857142857,0.001106566670344977,0,0.8259860788863109,-0.0021428571428571443,0.17401392111368907
27519,240000.0,1,2,2,67,0,0,0,0,0,0,542827.0,508581.0,471796.0,468202.0,442401.0,419209.0,20225.0,17389.0,80167.0,15167.0,16000.0,13133.0,0,Seniors,University,Single,Q4,0.0397675099934917,0.03685703142883789,0.1712231045574346,0.03428337639381466,0.03816711950363661,2.2617791666666665,2.1190875,1.9658166666666668,1.9508416666666666,1.8433375,1.7467041666666667,1.9812611111111114,2.2617791666666665,1.7467041666666667,0.18595174057823186,0,1.2948839361750344,0.5150749999999997,0.0016003904898550872
27520,460000.0,1,2,1,52,0,0,0,0,0,0,177520.0,174746.0,168279.0,171579.0,163450.0,160547.0,8000.0,9000.0,8154.0,6000.0,6000.0,6000.0,0,Adults,University,Married,Q5,0.045780733178441856,0.05348260923822937,0.04752329830573672,0.03670847353930866,0.03737223367611976,0.3859130434782609,0.37988260869565216,0.3658239130434783,0.37299782608695653,0.35532608695652174,0.34901521739130437,0.3681597826086957,0.3859130434782609,0.34901521739130437,0.014231542402330755,0,1.10571982036413,0.03689782608695652,0.008408499502322093
27521,80000.0,1,1,2,56,0,0,0,0,0,0,89088.0,83558.0,84848.0,63373.0,20324.0,23749.0,3400.0,2983.0,1501.0,5000.0,5000.0,5000.0,1,Adults,Graduate School,Single,Q2,0.04069029895401996,0.03515698661135207,0.02368516560680416,0.2460145640621925,0.21053518042864963,1.1136,1.044475,1.0606,0.7921625,0.25405,0.2968625,0.7602916666666667,1.1136,0.25405,0.3918762580256256,0,3.7512316308055076,0.8167374999999999,-0.16984488147462967
27522,20000.0,1,2,2,56,0,0,2,2,2,0,15397.0,17819.0,18239.0,19094.0,12393.0,13037.0,3000.0,1000.0,1500.0,0.0,1000.0,1000.0,0,Adults,University,Single,Q1,0.1683596161400752,0.05482756730083886,0.07855870954226458,0.0,0.07670476336580502,0.76985,0.89095,0.91195,0.9547,0.61965,0.65185,0.7998249999999999,0.9547,0.61965,0.14150630992998156,0,1.1810232415432997,0.118,0.09165485277427017
27523,200000.0,1,3,1,54,0,0,0,2,0,0,1749.0,3939.0,7856.0,3640.0,3656.0,6273.0,3000.0,4031.0,5.0,16.0,6005.0,733.0,1,Adults,High School,Married,Q4,0.7616146230007617,0.5131109979633401,0.0013736263736263737,0.00437636761487965,0.9572772198310219,0.008745,0.019695,0.03928,0.0182,0.01828,0.031365,0.022594166666666665,0.03928,0.008745,0.010894676414041248,0,0.27881396461023433,-0.022619999999999998,-0.19566259683026022
27524,200000.0,1,2,1,51,2,-1,-1,-1,-1,-1,206.0,2522.0,1261.0,0.0,1261.0,-1261.0,2522.0,1261.0,0.0,1261.0,0.0,5242.0,1,Adults,University,Married,Q4,1.0,1.0,,1.0,,0.00103,0.01261,0.006305,0.0,0.006305,-0.006305,0.0033241666666666662,0.01261,-0.006305,0.006527351236655391,1,,0.0073349999999999995,
27525,420000.0,1,3,1,53,-1,-1,-2,-2,-2,-2,3717.0,-2953.0,-2953.0,-2953.0,-2953.0,-2953.0,5.0,0.0,0.0,0.0,0.0,0.0,0,Adults,High School,Married,Q5,,,,,,0.00885,-0.007030952380952381,-0.007030952380952381,-0.007030952380952381,-0.007030952380952381,-0.007030952380952381,-0.004384126984126984,0.00885,-0.007030952380952381,0.006483371660461824,0,,0.01588095238095238,
27526,130000.0,1,2,2,54,0,0,0,0,-2,-2,30184.0,31795.0,31467.0,-440.0,-240.0,-240.0,2419.0,1000.0,0.0,200.0,0.0,0.0,0,Adults,University,Single,Q3,0.07608114483409341,0.03177932437156386,,,,0.23218461538461538,0.24457692307692308,0.24205384615384615,-0.003384615384615385,-0.0018461538461538461,-0.0018461538461538461,0.11862307692307693,0.24457692307692308,-0.003384615384615385,0.1325950958958185,0,,0.23403076923076924,
27527,30000.0,1,2,3,53,1,-2,-1,2,0,0,0.0,0.0,4070.0,3825.0,3825.0,0.0,0.0,4070.0,0.0,0.0,0.0,0.0,1,Adults,University,Others,Q1,,1.0,0.0,0.0,,0.0,0.0,0.13566666666666666,0.1275,0.1275,0.0,0.0651111111111111,0.13566666666666666,0.0,0.07138795935408675,3,,0.0,
27528,110000.0,1,2,1,51,0,0,0,0,0,0,54051.0,55126.0,57239.0,104353.0,48308.0,49693.0,1972.0,3000.0,49000.0,1569.0,2000.0,2000.0,1,Adults,University,Married,Q3,0.03577259369444545,0.05241181711769947,0.46956005098080555,0.03247909248985675,0.04024711730022337,0.4913727272727273,0.5011454545454546,0.5203545454545454,0.9486636363636364,0.43916363636363637,0.45175454545454546,0.5587424242424242,0.9486636363636364,0.43916363636363637,0.19344961132349717,0,1.0876984685971867,0.03961818181818183,-0.004474523605777922
27529,360000.0,1,2,1,51,-1,-1,-1,-1,0,0,14093.0,10575.0,7675.0,18602.0,20461.0,33404.0,10575.0,7685.0,18610.0,8000.0,21004.0,0.0,0,Adults,University,Married,Q5,1.0,1.0013029315960913,1.000430061283733,0.39098773275988463,0.6287869716201653,0.03914722222222222,0.029375,0.021319444444444443,0.051672222222222224,0.05683611111111111,0.09278888888888889,0.04852314814814815,0.09278888888888889,0.021319444444444443,0.025428640874985264,0,0.4218955813675009,-0.05364166666666667,0.3712130283798347
27530,50000.0,1,2,1,56,1,2,2,0,0,0,48141.0,50783.0,49581.0,36828.0,19361.0,19780.0,3739.0,28.0,1502.0,670.0,708.0,681.0,0,Adults,University,Married,Q1,0.07362700116180612,0.0005647324579980235,0.04078418594547627,0.03460565053457983,0.035793731041456014,0.96282,1.01566,0.99162,0.73656,0.38722,0.3956,0.7482466666666666,1.01566,0.38722,0.2938090159723943,0,2.4338220424671384,0.5672200000000001,0.03783327012035011
27531,70000.0,1,3,1,54,0,0,0,0,0,0,64527.0,59996.0,57417.0,54558.0,58968.0,63456.0,2519.0,5015.0,4000.0,5950.0,6000.0,2507.0,0,Adults,High School,Married,Q2,0.04198613240882725,0.08734346970409461,0.07331647054510795,0.10090218423551757,0.094553706505295,0.9218142857142857,0.8570857142857143,0.8202428571428572,0.7794,0.8424,0.9065142857142857,0.8545761904761905,0.9218142857142857,0.7794,0.053297883456591234,0,1.0168778366111952,0.01529999999999998,-0.05256757409646775
27532,420000.0,1,3,1,59,0,0,0,0,0,0,24389.0,21232.0,24524.0,21318.0,21496.0,19704.0,1733.0,10026.0,1606.0,2006.0,707.0,1037.0,0,Adults,High School,Married,Q5,0.08162207987942728,0.40882400913390965,0.07533539731682147,0.09331968738369929,0.03588103938286642,0.05806904761904762,0.05055238095238095,0.05839047619047619,0.050757142857142855,0.05118095238095238,0.046914285714285714,0.05264404761904762,0.05839047619047619,0.046914285714285714,0.004590389188564987,0,1.2377689809175803,0.011154761904761903,0.04574104049656086
27533,50000.0,1,3,1,57,0,0,0,0,0,0,49543.0,41465.0,24091.0,20071.0,19221.0,19622.0,1500.0,1328.0,1600.0,700.0,696.0,707.0,0,Adults,High School,Married,Q1,0.03617508742312794,0.055124320285583825,0.0797170046335509,0.03641850059830394,0.035470390378146976,0.99086,0.8293,0.48182,0.40142,0.38442,0.39244,0.5800433333333334,0.99086,0.38442,0.263027313081107,0,2.524870043828356,0.59842,0.0007046970449809606
27534,450000.0,1,2,1,55,2,2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Adults,University,Married,Q5,,,,,,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.005555555555555556,0.0,0.0022680460581325722,5,,0.005555555555555556,
27535,50000.0,1,2,1,56,0,0,0,-1,0,0,38111.0,37934.0,16816.0,602.0,712.0,822.0,2966.0,1000.0,602.0,500.0,500.0,500.0,0,Adults,University,Married,Q1,0.07818843254072863,0.05946717411988582,1.0,0.702247191011236,0.6082725060827251,0.76222,0.75868,0.33632,0.01204,0.01424,0.01644,0.3166566666666667,0.76222,0.01204,0.3656980062109536,0,46.36374695863747,0.74578,-0.5300840735419965
27536,20000.0,1,3,1,53,3,4,3,2,3,2,15507.0,14974.0,14449.0,15116.0,14582.0,14206.0,0.0,0.0,1200.0,0.0,0.0,2230.0,1,Adults,High School,Married,Q1,0.0,0.0,0.07938608097380259,0.0,0.0,0.77535,0.7487,0.72245,0.7558,0.7291,0.7103,0.7402833333333333,0.77535,0.7103,0.024014051442159155,0,1.0915810221033366,0.06504999999999994,0.0
27537,250000.0,1,1,1,51,3,2,2,2,2,2,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Adults,Graduate School,Married,Q4,0.0,0.0,0.0,0.0,0.0,0.009948,0.009948,0.009948,0.009948,0.009948,0.009948,0.009948,0.009948,0.009948,0.0,0,1.0,0.0,0.0
27538,20000.0,1,2,3,53,0,0,0,0,0,0,18856.0,19840.0,18588.0,17650.0,18003.0,18390.0,1318.0,1298.0,1260.0,613.0,645.0,732.0,0,Adults,University,Others,Q1,0.06643145161290323,0.06982999784807403,0.07138810198300283,0.03404988057545964,0.03507340946166395,0.9428,0.992,0.9294,0.8825,0.90015,0.9195,0.9277250000000001,0.992,0.8825,0.03803858238683456,0,1.0253398586188145,0.023299999999999987,0.03135804215123928
27539,240000.0,1,3,1,57,0,0,0,0,0,0,224736.0,230814.0,234047.0,164960.0,167934.0,171113.0,9573.0,7893.0,6151.0,5527.0,5708.0,5738.0,0,Adults,High School,Married,Q4,0.04147495385895136,0.03372399560771982,0.037287827352085356,0.0329117391356128,0.033358073319969844,0.9364,0.961725,0.9751958333333334,0.6873333333333334,0.699725,0.7129708333333333,0.8288916666666667,0.9751958333333334,0.6873333333333334,0.14196342802226683,0,1.3133777094668435,0.22342916666666668,0.008116880538981519
27540,50000.0,1,3,1,52,0,0,0,0,0,-1,47594.0,48611.0,49063.0,16908.0,13112.0,2280.0,2200.0,2343.0,1178.0,654.0,2280.0,390.0,1,Adults,High School,Married,Q1,0.04525724630227726,0.04775492733832012,0.06967116158031701,0.04987797437461867,1.0,0.95188,0.97222,0.98126,0.33816,0.26224,0.0456,0.5918933333333333,0.98126,0.0456,0.4236351036761079,0,20.87456140350877,0.90628,-0.9547427536977228
27541,180000.0,1,3,1,65,0,-1,0,0,0,0,191309.0,174775.0,174702.0,176816.0,180911.0,123229.0,175100.0,7000.0,5000.0,5309.0,5288.0,3000.0,1,Seniors,High School,Married,Q3,1.001859533686168,0.04006823047246168,0.028277983892860376,0.02934592147520051,0.04291197688855708,1.0628277777777777,0.9709722222222222,0.9705666666666667,0.9823111111111111,1.0050611111111112,0.6846055555555556,0.9460574074074074,1.0628277777777777,0.6846055555555556,0.132672235304061,0,1.5524673575213626,0.3782222222222221,0.9589475567976109
27542,250000.0,1,1,1,71,0,0,0,0,0,0,173907.0,177484.0,177946.0,159849.0,145461.0,141487.0,6504.0,6243.0,5446.0,4721.0,4385.0,7805.0,0,Seniors,Graduate School,Married,Q4,0.036645556782583216,0.03508367707057197,0.034069653235240756,0.03245543479008119,0.030992246637500265,0.695628,0.709936,0.711784,0.639396,0.581844,0.565948,0.650756,0.711784,0.565948,0.065284754385691,0,1.2291376592902528,0.12968000000000002,0.005653310145082951
27543,30000.0,1,3,2,52,0,0,0,2,2,0,25686.0,27449.0,30286.0,29993.0,58134.0,28910.0,2500.0,3600.0,1390.0,0.0,1000.0,1500.0,0,Adults,High School,Single,Q1,0.0910779991985136,0.11886680314336658,0.04634414696762578,0.0,0.03459010722933241,0.8562,0.9149666666666667,1.0095333333333334,0.9997666666666667,1.9378,0.9636666666666667,1.1136555555555556,1.9378,0.8562,0.40774587329019674,0,0.8884814942926323,-0.10746666666666671,0.05648789196918119
27544,50000.0,1,3,1,55,0,0,0,0,0,2,40247.0,41382.0,49943.0,50412.0,30970.0,30362.0,1800.0,9331.0,1500.0,4549.0,0.0,1092.0,1,Adults,High School,Married,Q1,0.04349717268377556,0.18683298960815328,0.029754820280885504,0.14688408136906683,0.0,0.80494,0.82764,0.99886,1.00824,0.6194,0.60724,0.8110533333333333,1.00824,0.60724,0.1747783115454165,0,1.3255714379816876,0.1977,0.04349717268377556
27545,20000.0,1,2,1,62,1,2,2,0,0,0,17539.0,18563.0,17982.0,18659.0,19035.0,20236.0,1612.0,0.0,1289.0,665.0,1491.0,0.0,0,Adults,University,Married,Q1,0.08683941173301729,0.0,0.06908194437000911,0.03493564486472288,0.07368056928246688,0.87695,0.92815,0.8991,0.93295,0.95175,1.0118,0.93345,1.0118,0.87695,0.046635019030767,0,0.866722672464914,-0.13485000000000003,0.013158842450550406
27546,260000.0,1,3,1,52,0,0,0,0,0,0,187581.0,184144.0,140829.0,117445.0,114581.0,111726.0,7299.0,5375.0,4227.0,4052.0,3941.0,3626.0,1,Adults,High School,Married,Q4,0.039637457641845515,0.03816685483813703,0.03599131508365618,0.03536362922299509,0.03527379481946906,0.7214653846153846,0.7082461538461539,0.54165,0.45171153846153844,0.44069615384615385,0.4297153846153846,0.5489141025641026,0.7214653846153846,0.4297153846153846,0.13459659129621432,0,1.6789377584447667,0.29174999999999995,0.004363662822376456
27547,130000.0,1,3,1,54,-1,-1,-1,-2,-1,-1,193.0,2499.0,0.0,0.0,428.0,150.0,2520.0,0.0,0.0,428.0,150.0,285.0,0,Adults,High School,Married,Q3,1.0084033613445378,,,1.0,1.0,0.0014846153846153846,0.019223076923076923,0.0,0.0,0.0032923076923076925,0.001153846153846154,0.004192307692307692,0.019223076923076923,0.0,0.007462556631563337,2,1.2866666666666666,0.0003307692307692306,0.008403361344537785
27548,490000.0,1,2,1,51,1,-2,-1,2,0,0,-16.0,-16.0,5498.0,282.0,28688.0,26302.0,0.0,7504.0,0.0,28606.0,0.0,2499.0,1,Adults,University,Married,Q5,,1.36485994907239,0.0,0.9971416620189626,0.0,-3.265306122448979e-05,-3.265306122448979e-05,0.011220408163265307,0.0005755102040816327,0.058546938775510204,0.053677551020408165,0.02065918367346939,0.058546938775510204,-3.265306122448979e-05,0.02783682168278945,0,-0.0006083187590297316,-0.053710204081632656,
27549,150000.0,1,3,1,52,2,2,2,2,2,-2,142903.0,152574.0,150080.0,47214.0,144862.0,148153.0,13312.0,2305.0,0.0,98828.0,4241.0,3625.0,1,Adults,High School,Married,Q3,0.08724946583297286,0.015358475479744137,0.0,0.6822217006530353,0.028625812504640472,0.9526866666666667,1.01716,1.0005333333333333,0.31476,0.9657466666666666,0.9876866666666667,0.8730955555555556,1.01716,0.31476,0.2745117994036902,0,0.9645636605401173,-0.03500000000000003,0.05862365332833239
27550,30000.0,1,3,1,53,1,2,2,2,2,2,18361.0,20250.0,19637.0,21705.0,21059.0,23716.0,2500.0,0.0,2403.0,0.0,3000.0,0.0,1,Adults,High School,Married,Q1,0.12345679012345678,0.0,0.11071181755355909,0.0,0.126496879743633,0.6120333333333333,0.675,0.6545666666666666,0.7235,0.7019666666666666,0.7905333333333333,0.6929333333333334,0.7905333333333333,0.6120333333333333,0.06144932510252294,0,0.7742030696576151,-0.1785,-0.0030400896201762118
27551,50000.0,1,2,2,54,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Adults,University,Single,Q1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,0.0,
27552,330000.0,1,3,1,53,0,0,0,0,0,0,141061.0,144526.0,148420.0,152341.0,149998.0,-2.0,3856.0,3926.0,3966.0,3000.0,2.0,0.0,0,Adults,High School,Married,Q5,0.026680320495966123,0.026451960652203208,0.02603370071090514,0.02000026667022227,,0.42745757575757576,0.43795757575757577,0.44975757575757574,0.46163939393939396,0.45453939393939397,-6.060606060606061e-06,0.3718909090909091,0.46163939393939396,-6.060606060606061e-06,0.1825971496583692,0,,0.4274636363636364,
27553,330000.0,1,2,1,52,0,0,0,0,0,0,171004.0,173360.0,175958.0,178468.0,181544.0,184338.0,6199.0,6386.0,6435.0,7000.0,6688.0,6688.0,0,Adults,University,Married,Q5,0.035757960313797875,0.03629275167937803,0.036056884147298116,0.03855814568369101,0.036281179138321996,0.5181939393939394,0.5253333333333333,0.5332060606060606,0.5408121212121212,0.5501333333333334,0.5586,0.5377131313131313,0.5586,0.5181939393939394,0.015196699495065098,0,0.9276654840564615,-0.040406060606060556,-0.0005232188245241215
27554,140000.0,1,3,1,56,2,0,0,0,0,0,90462.0,93167.0,94370.0,95894.0,91600.0,93347.0,4212.0,3600.0,3258.0,3313.0,3258.0,3223.0,1,Adults,High School,Married,Q3,0.04520914057552567,0.03814771643530783,0.033975014078044506,0.036168122270742356,0.034902032202427505,0.6461571428571429,0.6654785714285715,0.6740714285714285,0.6849571428571428,0.6542857142857142,0.6667642857142857,0.6652857142857144,0.6849571428571428,0.6461571428571429,0.01380782017406018,0,0.9690938112633507,-0.020607142857142824,0.010307108373098166
27555,40000.0,1,2,1,55,1,-2,-2,-2,-2,-2,-150.0,-540.0,-930.0,-1320.0,-1710.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Adults,University,Married,Q1,,,,,,-0.00375,-0.0135,-0.02325,-0.033,-0.04275,-0.0525,-0.028125,-0.00375,-0.0525,0.018240579760522964,0,,0.04875,
27556,360000.0,1,3,2,54,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,96702.0,0,Adults,High School,Single,Q5,1.0,1.0,1.0,1.0,1.0,0.0010833333333333333,0.0010833333333333333,0.0010833333333333333,0.0010833333333333333,0.0010833333333333333,0.0010833333333333333,0.0010833333333333335,0.0010833333333333333,0.0010833333333333333,2.3753679470656708e-19,0,1.0,0.0,0.0
27557,80000.0,1,2,2,59,2,2,2,2,2,0,24756.0,29818.0,29060.0,31133.0,24135.0,22970.0,5500.0,13.0,4000.0,5.0,2005.0,2005.0,1,Adults,University,Single,Q2,0.1844523442216111,0.0004473503097040606,0.1284810329875052,0.00020716801325875285,0.08728776665215499,0.30945,0.372725,0.36325,0.3891625,0.3016875,0.287125,0.33723333333333333,0.3891625,0.287125,0.04284723712407448,0,1.0777535916412713,0.022324999999999984,0.09716457756945612
27558,730000.0,1,3,1,56,0,0,0,0,0,0,746814.0,374028.0,351588.0,86927.0,66111.0,38491.0,20500.0,16500.0,3000.0,2000.0,2000.0,5000.0,0,Adults,High School,Married,Q5,0.05480873089715208,0.046929929349124544,0.0345117167278291,0.030252151684288544,0.05196019848795822,1.0230328767123287,0.5123671232876712,0.481627397260274,0.11907808219178082,0.09056301369863014,0.05272739726027397,0.3798993150684931,1.0230328767123287,0.05272739726027397,0.37424638292053664,0,19.402301836793015,0.9703054794520547,0.00284853240919386
27559,180000.0,1,1,1,63,0,0,0,0,0,0,157932.0,156847.0,130572.0,120464.0,109129.0,112273.0,7000.0,5500.0,4218.0,4500.0,5000.0,4000.0,0,Adults,Graduate School,Married,Q3,0.04462947968402328,0.04212235395031094,0.03501461017399389,0.041235601902335765,0.044534304774968156,0.8774,0.8713722222222222,0.7254,0.6692444444444444,0.6062722222222222,0.6237388888888888,0.7289046296296297,0.8774,0.6062722222222222,0.1200150411055372,0,1.4066783643440541,0.2536611111111111,9.517490905512627e-05
27560,190000.0,1,3,1,64,0,0,0,2,0,0,65666.0,67379.0,72878.0,70731.0,71285.0,72403.0,3800.0,7600.0,0.0,2700.0,2800.0,2800.0,0,Adults,High School,Married,Q4,0.0563973938467475,0.10428387167595159,0.0,0.03787613102335695,0.03867243070038534,0.3456105263157895,0.3546263157894737,0.38356842105263156,0.3722684210526316,0.3751842105263158,0.38106842105263156,0.36872105263157895,0.38356842105263156,0.3456105263157895,0.015231652056711743,0,0.9069513694183943,-0.03545789473684208,0.017724963146362162
27561,50000.0,1,3,2,57,-1,-1,-1,-1,-1,-1,390.0,1726.0,390.0,390.0,390.0,390.0,1726.0,390.0,390.0,390.0,390.0,540.0,0,Adults,High School,Single,Q1,1.0,1.0,1.0,1.0,1.0,0.0078,0.03452,0.0078,0.0078,0.0078,0.0078,0.012253333333333333,0.03452,0.0078,0.01090839432119442,0,1.0,0.0,0.0
27562,230000.0,1,1,1,56,0,0,0,0,0,0,38349.0,39154.0,39921.0,40828.0,37934.0,38889.0,1933.0,1700.0,1600.0,1340.0,1548.0,1844.0,0,Adults,Graduate School,Married,Q4,0.049369157685038564,0.042584103604619124,0.03918879200548643,0.03532451099277693,0.039805600555426986,0.16673478260869565,0.17023478260869565,0.1735695652173913,0.17751304347826086,0.1649304347826087,0.16908260869565217,0.1703442028985507,0.17751304347826086,0.1649304347826087,0.004598600441867563,0,0.9861143253876418,-0.0023478260869565226,0.009563557129611579
27563,20000.0,1,3,1,53,0,0,0,0,0,0,19084.0,19224.0,18545.0,19405.0,19358.0,19413.0,1300.0,1400.0,1300.0,700.0,700.0,646.0,0,Adults,High School,Married,Q1,0.06762380357885976,0.07549204637368563,0.06699304303014687,0.03616076040913317,0.036058311440787104,0.9542,0.9612,0.92725,0.97025,0.9679,0.97065,0.9585750000000001,0.97065,0.92725,0.016591285363105522,0,0.98305259362283,-0.016449999999999965,0.03156549213807266
27564,130000.0,1,2,2,56,0,0,0,0,0,0,121165.0,109805.0,111780.0,116357.0,96936.0,98173.0,4000.0,5000.0,8000.0,4000.0,4000.0,5000.0,0,Adults,University,Single,Q3,0.036428213651473064,0.044730721059223474,0.068753921122064,0.04126433935792688,0.04074440019149868,0.9320384615384616,0.8446538461538462,0.8598461538461538,0.8950538461538462,0.7456615384615385,0.7551769230769231,0.8387384615384615,0.9320384615384616,0.7456615384615385,0.07483673337821405,0,1.2341988123007344,0.17686153846153851,-0.004316186540025614
27565,30000.0,1,4,1,53,-2,-2,-2,-2,-2,-2,1780.0,0.0,0.0,0.0,0.0,0.0,24437.0,0.0,0.0,0.0,0.0,0.0,1,Adults,Others,Married,Q1,,,,,,0.059333333333333335,0.0,0.0,0.0,0.0,0.0,0.00988888888888889,0.059333333333333335,0.0,0.024222731900855873,5,,0.059333333333333335,
